ID_Client,Age,Sexe,Revenu_Annuel,Fréquence_Achat_Mois,Panier_Moyen,Nombre_Commandes,Score_Fidélité,Interactions_RéseauxSociaux,Participation_Programme_Fidélité,Nombre_Retours,Ancienneté_Client,Score_Satisfaction,Nombre_Visites_Site_Web,Dernier_Achat,Total_Dépensé,Type_Produit_Préféré,Panier_Abandonné
55972,21,0,103176,9,30.89,27,91,242,Oui,6,4,31,93,2024-03-08 01:15:56.218533,119934.468,Téléphone,3
20463,31,1,72270,0,500.89,46,100,580,Non,5,10,66,189,2024-08-31 01:15:56.218533,47260.812,Parfums,1
95636,20,1,109618,7,189.92,26,100,145,Oui,10,8,2,226,2023-10-23 01:15:56.218533,98306.64,Meubles,1
3571,64,0,93928,4,179.11,28,92,703,Oui,8,3,33,237,2024-12-02 01:15:56.218533,36032.328,Boissons,2
26738,59,0,53263,6,325.92,3,84,406,Oui,5,8,80,139,2023-06-08 01:15:56.218533,47068.104,GPS,3
82222,37,1,60507,9,329.28,22,99,871,Oui,4,7,28,141,2023-09-02 01:15:56.218533,42021.70799999999,GPS,4
59096,52,1,45169,2,379.88,38,89,325,Non,3,6,100,226,2023-06-10 01:15:56.218533,53516.328,Casque audio,4
87529,45,0,96544,9,74.51,20,79,235,Non,2,6,23,215,2023-11-15 01:15:56.218533,90242.508,Produits frais,2
51460,19,1,29437,8,135.42,8,73,884,Non,7,10,23,81,2025-03-22 01:15:56.218533,16617.768,Parfums,2
33950,27,1,19142,4,19.44,1,88,219,Non,6,10,30,188,2024-04-21 01:15:56.218533,8689.692,Produits frais,2
45326,35,0,68015,8,252.26,49,100,949,Non,6,1,38,98,2024-09-17 01:15:56.218533,39829.248,Linge de maison,3
95530,22,0,71877,2,361.77,8,88,844,Non,6,9,49,121,2023-12-30 01:15:56.218533,43624.584,Soins visage,3
31668,70,1,106483,2,48.76,46,97,288,Oui,0,6,12,295,2023-04-06 01:15:56.218533,68603.016,Accessoires,2
25894,54,1,114293,1,161.39,35,75,707,Oui,10,4,51,273,2024-05-26 01:15:56.218533,79564.572,Ustensiles de cuisine,8
86903,41,0,21036,4,128.92,11,97,313,Oui,9,8,68,99,2024-09-28 01:15:56.218533,17561.304,Vélos,3
23492,74,1,88089,4,340.64,2,93,850,Oui,9,2,71,204,2024-11-14 01:15:56.218533,14102.916,Produits frais,6
19633,21,0,54483,7,367.67,17,70,981,Oui,5,9,19,240,2023-05-01 01:15:56.218533,48892.848,Trottinette électrique,1
2094,44,1,88476,7,339.62,10,82,835,Non,3,1,51,275,2025-01-19 01:15:56.218533,26968.368,Shampoing,6
19454,76,0,68980,8,201.72,48,79,312,Non,8,10,44,117,2024-08-30 01:15:56.218533,10081.068,Téléphone,1
27403,65,1,115241,2,297.17,41,98,73,Non,0,1,27,199,2024-11-04 01:15:56.218533,111555.012,Ordinateur,2
34611,33,1,15878,4,165.48,32,69,2,Non,7,6,89,291,2023-05-15 01:15:56.218533,13741.008,Vêtements,5
67753,25,0,117133,5,495.53,38,80,491,Oui,1,6,83,161,2023-08-06 01:15:56.218533,15403.259999999998,Vêtements,5
80534,45,1,54171,0,493.76,1,69,937,Non,8,5,9,283,2024-12-03 01:15:56.218533,339.996,Parfums,7
88786,76,1,23396,8,466.7,24,84,27,Non,10,2,91,162,2025-01-03 01:15:56.218533,3450.36,Snacks,1
84186,55,0,49069,8,107.53,35,62,865,Oui,9,3,74,202,2023-07-19 01:15:56.218533,13627.056,Trottinette électrique,8
17724,32,1,77650,3,126.37,29,87,58,Oui,7,8,34,233,2023-05-11 01:15:56.218533,38253.048,Snacks,0
26161,26,0,119237,2,296.07,27,92,10,Oui,1,10,63,297,2024-10-10 01:15:56.218533,47933.964,Accessoires,4
87358,26,0,34506,8,487.43,27,72,880,Non,9,1,2,252,2023-04-03 01:15:56.218533,27068.82,Casque audio,6
24079,72,0,38999,1,55.47,29,90,693,Oui,4,4,72,122,2023-08-24 01:15:56.218533,30666.204,Trottinette électrique,4
4371,62,0,67011,1,122.7,34,75,81,Oui,5,8,81,87,2023-07-01 01:15:56.218533,42975.048,Parfums,6
70445,65,0,62264,7,338.82,12,70,373,Non,8,10,97,281,2024-12-06 01:15:56.218533,71325.696,Vélos,6
98372,37,0,30176,4,111.44,50,92,488,Oui,7,3,73,64,2024-10-19 01:15:56.218533,24692.82,Snacks,5
46976,50,0,48415,9,242.41,13,66,374,Non,1,5,42,176,2024-05-15 01:15:56.218533,5381.256,Parfums,5
76538,34,0,28477,7,481.95,1,81,901,Oui,5,5,34,113,2024-03-31 01:15:56.218533,26249.268,Meubles,6
29417,47,0,59940,3,16.9,14,79,271,Oui,9,6,44,263,2023-12-08 01:15:56.218533,13816.955999999998,Produits frais,2
83197,62,1,18473,3,129.35,26,88,65,Oui,10,10,0,94,2024-01-07 01:15:56.218533,11896.452,Vélos,4
89441,47,1,29238,3,18.19,6,87,296,Oui,0,2,24,269,2025-03-05 01:15:56.218533,22726.8,Accessoires voiture,4
98953,37,0,33145,4,283.42,28,90,932,Non,5,3,31,113,2024-10-02 01:15:56.218533,28356.648,Chaussures,5
98251,53,0,81762,9,214.51,8,92,419,Oui,9,8,97,142,2025-02-12 01:15:56.218533,66587.60399999999,Shampoing,2
60419,42,0,23650,3,218.08,25,79,882,Oui,4,3,83,297,2024-10-25 01:15:56.218533,7068.875999999999,Vélos,1
4827,55,0,100629,5,479.02,24,66,898,Non,4,6,36,202,2024-04-07 01:15:56.218533,42034.212,Chaussures,0
24135,32,0,41290,0,143.32,7,74,498,Oui,5,2,98,51,2023-08-27 01:15:56.218533,24787.8,GPS,0
47096,24,1,64420,2,80.55,3,79,485,Oui,8,10,28,239,2023-04-13 01:15:56.218533,70187.232,Linge de maison,2
26199,80,0,88520,7,394.38,2,99,91,Oui,7,9,41,144,2024-04-18 01:15:56.218533,22351.296,Soins visage,0
87971,34,1,39437,2,38.94,17,100,16,Non,7,10,73,101,2024-03-13 01:15:56.218533,10660.032,Casque audio,3
31582,41,0,52235,4,490.19,22,73,889,Oui,9,4,56,65,2024-06-05 01:15:56.218533,56274.828,Linge de maison,10
10337,28,0,49106,4,418.47,19,63,588,Oui,10,8,67,134,2023-07-27 01:15:56.218533,19251.3,Trottinette électrique,3
2572,61,0,17086,6,439.83,9,90,702,Oui,6,3,84,207,2024-09-12 01:15:56.218533,847.284,Ordinateur,2
21529,39,1,75072,10,494.01,46,87,410,Oui,3,8,53,110,2024-08-05 01:15:56.218533,41478.9,Parfums,3
90984,20,0,77851,5,413.16,32,72,223,Oui,3,7,23,189,2023-08-29 01:15:56.218533,69624.528,Chaussures,3
65271,58,1,72972,4,75.14,2,79,483,Oui,7,9,22,93,2025-02-09 01:15:56.218533,55878.852,GPS,3
12742,76,0,39295,7,286.22,13,76,20,Non,7,2,68,278,2024-06-05 01:15:56.218533,20293.452,Boissons,5
21129,27,0,26520,0,98.5,38,76,521,Oui,9,2,77,172,2023-08-20 01:15:56.218533,865.332,Vêtements,9
99525,45,0,25278,8,95.63,21,71,73,Non,3,8,77,84,2023-08-22 01:15:56.218533,25639.14,Accessoires voiture,3
2172,80,1,82655,5,483.92,6,73,726,Oui,6,8,26,291,2024-06-04 01:15:56.218533,45791.664,GPS,1
96905,50,0,106506,4,435.11,12,83,61,Oui,2,7,85,62,2024-05-09 01:15:56.218533,88182.276,Vêtements,5
62631,29,0,24054,0,471.38,20,80,941,Oui,5,6,3,78,2024-05-03 01:15:56.218533,27942.576,Linge de maison,0
79951,76,1,93673,1,156.89,27,76,221,Non,4,9,60,296,2024-05-21 01:15:56.218533,56317.368,Soins visage,2
23695,66,1,60793,4,342.87,31,73,335,Oui,1,6,63,137,2024-08-01 01:15:56.218533,33878.928,Snacks,0
8721,51,1,58309,1,246.47,44,71,996,Oui,5,6,32,90,2025-01-20 01:15:56.218533,19345.728,Accessoires voiture,2
81197,47,0,65477,7,161.24,1,85,610,Oui,7,2,45,139,2024-10-22 01:15:56.218533,62099.112,Vélos,1
54735,42,1,117451,5,318.08,12,81,74,Non,4,9,66,213,2023-09-03 01:15:56.218533,49524.672,Ustensiles de cuisine,4
50653,29,0,115991,5,313.78,9,94,557,Oui,6,8,95,206,2023-08-11 01:15:56.218533,20333.676,Meubles,2
66017,69,1,93403,2,287.83,29,79,377,Oui,4,4,80,239,2023-08-21 01:15:56.218533,32082.156,Boissons,9
74158,55,1,50343,10,359.38,17,91,555,Oui,6,1,33,73,2024-01-11 01:15:56.218533,49753.452,Meubles,1
65637,74,1,72267,1,491.95,31,97,940,Oui,3,3,80,167,2023-07-24 01:15:56.218533,69001.356,Vélos,7
66293,61,1,91748,6,101.67,30,84,711,Oui,6,6,14,286,2024-11-11 01:15:56.218533,57968.964,Meubles,3
56239,80,1,84375,4,13.87,37,66,982,Oui,10,9,69,198,2023-11-22 01:15:56.218533,10270.944,Produits frais,3
89711,68,1,16096,10,450.35,45,79,56,Non,0,1,3,66,2023-06-29 01:15:56.218533,11431.008,Vélos,7
59141,21,1,76165,5,67.76,41,96,873,Oui,8,2,38,155,2025-01-26 01:15:56.218533,2851.896,Accessoires voiture,5
49833,71,1,84303,9,282.9,6,96,26,Oui,10,7,55,218,2024-02-07 01:15:56.218533,13223.712,Vélos,1
13216,43,0,47415,2,144.21,36,79,123,Non,0,9,50,256,2024-01-08 01:15:56.218533,42492.912,Ordinateur,0
60222,66,0,101920,0,337.2,28,71,951,Oui,6,9,93,93,2024-10-04 01:15:56.218533,5959.152,Meubles,3
19909,41,1,54043,1,280.22,33,92,999,Non,7,7,4,161,2023-09-26 01:15:56.218533,28581.048,Équipements de sport,2
88557,23,0,30817,1,41.19,5,98,932,Oui,10,2,41,142,2023-07-17 01:15:56.218533,15914.832,Vélos,6
80908,57,1,56514,2,294.44,27,69,353,Non,4,5,52,74,2023-08-01 01:15:56.218533,8402.148,Ustensiles de cuisine,0
91198,31,0,69409,5,399.57,48,84,16,Non,8,9,71,163,2023-04-24 01:15:56.218533,10798.02,Vélos,0
31932,53,1,77836,9,290.88,19,60,251,Oui,8,7,72,264,2023-12-28 01:15:56.218533,884.628,Vélos,4
55131,40,0,92319,9,51.51,18,91,892,Oui,2,1,100,219,2023-10-04 01:15:56.218533,85100.232,Produits frais,3
41306,24,0,56892,7,38.21,6,80,557,Oui,7,8,87,200,2024-06-28 01:15:56.218533,31023.0,Produits frais,1
68315,59,1,37256,10,252.38,40,100,754,Non,1,7,90,213,2024-09-13 01:15:56.218533,42441.996,Vélos,4
570,67,1,65106,7,56.82,22,66,8,Oui,4,3,73,282,2024-09-27 01:15:56.218533,22746.3,Snacks,4
87844,21,0,74468,1,152.43,40,83,488,Oui,8,7,88,294,2024-09-09 01:15:56.218533,16268.52,Linge de maison,0
69204,56,1,32628,5,147.99,26,68,523,Non,10,3,26,188,2024-11-02 01:15:56.218533,1181.664,Ustensiles de cuisine,7
34646,78,1,53193,1,208.8,45,94,214,Non,10,8,51,167,2024-04-16 01:15:56.218533,11169.036,GPS,1
42365,77,0,117073,9,243.12,10,76,83,Oui,10,8,68,97,2025-01-19 01:15:56.218533,127635.516,Linge de maison,3
89534,79,1,100764,9,133.98,1,89,845,Oui,0,1,66,59,2024-04-13 01:15:56.218533,1760.628,Ustensiles de cuisine,5
71061,45,1,31210,5,42.98,41,81,195,Oui,5,7,59,94,2024-12-05 01:15:56.218533,10998.563999999998,Casque audio,4
19246,67,1,57347,6,336.7,36,62,546,Non,7,4,51,294,2024-07-03 01:15:56.218533,32230.92,Téléphone,4
66040,34,1,73936,6,471.2,1,65,654,Oui,3,2,88,65,2024-01-26 01:15:56.218533,35866.536,Produits frais,0
23030,78,0,43087,10,424.97,32,79,983,Oui,1,8,99,123,2025-01-14 01:15:56.218533,37023.72,Accessoires,3
66555,18,1,56344,10,13.15,22,89,732,Oui,6,2,44,66,2023-09-17 01:15:56.218533,47729.03999999999,Jeux de société,3
8578,65,0,94646,9,286.08,38,87,805,Non,5,4,82,219,2025-01-29 01:15:56.218533,97620.168,Linge de maison,3
91055,46,1,78007,7,63.24,40,96,308,Oui,0,4,82,169,2024-04-01 01:15:56.218533,78196.332,Vélos,6
72524,64,1,102748,8,428.14,44,91,301,Oui,1,2,76,199,2024-07-17 01:15:56.218533,17711.172,Produits frais,1
75779,78,0,33645,1,341.62,37,73,543,Oui,0,3,31,284,2023-04-22 01:15:56.218533,39205.332,Ustensiles de cuisine,1
10997,18,0,37013,9,404.97,32,69,554,Oui,10,5,77,85,2024-05-28 01:15:56.218533,36491.352,Soins visage,10
50613,65,1,30853,7,73.02,19,99,289,Oui,1,2,44,125,2023-03-30 01:15:56.218533,10959.54,Vélos,4
37952,77,1,69897,10,312.44,35,100,434,Oui,1,10,85,145,2024-09-25 01:15:56.218533,83125.46399999999,Meubles,3
25927,27,1,56901,4,328.53,25,94,778,Oui,2,2,93,300,2023-12-26 01:15:56.218533,19307.388,Vélos,1
83030,30,1,119039,5,417.19,1,66,716,Non,4,5,37,186,2025-01-20 01:15:56.218533,104827.044,GPS,10
42935,73,0,37287,4,285.51,19,86,810,Oui,0,6,29,90,2023-07-11 01:15:56.218533,6042.624000000001,Linge de maison,3
68640,63,0,74654,2,77.13,47,60,497,Oui,3,6,53,116,2025-03-09 01:15:56.218533,21065.364,Jeux de société,1
68042,60,1,65837,0,353.74,8,75,787,Non,7,7,23,77,2023-06-19 01:15:56.218533,25164.3,GPS,2
86648,73,1,51174,1,118.81,10,100,515,Oui,7,2,58,154,2025-02-11 01:15:56.218533,44359.692,Trottinette électrique,4
92750,38,1,55591,0,473.89,13,75,835,Oui,10,9,43,147,2024-04-20 01:15:56.218533,378.552,Ustensiles de cuisine,3
95761,36,0,78751,10,38.45,44,86,47,Non,10,9,24,150,2024-09-01 01:15:56.218533,13208.22,GPS,1
41327,43,1,76619,10,33.43,6,90,401,Oui,3,8,24,286,2023-09-10 01:15:56.218533,74126.22,Ustensiles de cuisine,4
19876,57,0,44917,9,175.46,12,64,176,Non,0,5,5,126,2024-02-24 01:15:56.218533,16429.356,Ordinateur,0
7734,61,1,34026,5,125.06,11,63,700,Non,2,3,69,60,2024-06-15 01:15:56.218533,8402.508,Vélos,8
67956,39,0,58489,4,377.76,1,85,501,Non,9,1,64,250,2024-04-19 01:15:56.218533,4971.096,Casque audio,7
58182,67,0,108865,6,187.29,46,100,200,Non,9,9,68,120,2023-08-05 01:15:56.218533,77726.31599999999,Ustensiles de cuisine,3
97214,45,0,81860,9,481.75,46,83,858,Non,4,7,10,244,2023-04-04 01:15:56.218533,6725.904,Produits frais,1
15889,33,1,27812,3,121.76,38,66,214,Oui,4,3,81,206,2024-08-16 01:15:56.218533,5335.295999999999,Linge de maison,0
62768,69,0,84765,2,222.45,30,82,378,Oui,1,4,94,270,2024-02-26 01:15:56.218533,63444.552,GPS,2
28533,34,0,50167,8,324.4,20,84,271,Oui,4,2,7,229,2025-02-02 01:15:56.218533,12424.524,Téléphone,7
56410,27,1,96969,3,397.05,24,90,268,Oui,9,4,10,62,2025-02-07 01:15:56.218533,39296.304,Équipements de sport,7
28552,77,1,71891,8,478.99,10,74,387,Non,1,10,61,153,2024-04-23 01:15:56.218533,36759.396,Soins visage,2
5088,54,0,29463,0,128.48,38,77,435,Non,2,8,33,245,2024-09-11 01:15:56.218533,13864.932,Shampoing,4
55423,19,1,52244,8,498.0,49,95,528,Oui,6,2,57,121,2024-09-13 01:15:56.218533,38321.304,Accessoires voiture,6
28015,26,1,91092,5,457.51,16,74,342,Non,10,1,3,91,2023-06-05 01:15:56.218533,40029.10799999999,GPS,2
83786,79,0,48583,1,461.58,20,100,857,Oui,3,3,90,170,2023-08-31 01:15:56.218533,18851.604,Trottinette électrique,3
38498,47,1,31933,0,487.78,48,98,459,Oui,10,3,86,261,2024-10-16 01:15:56.218533,11111.784,Équipements de sport,3
98475,41,1,64640,9,393.6,9,92,281,Non,10,2,83,165,2025-02-16 01:15:56.218533,69431.64,Ordinateur,1
64156,44,0,88753,0,431.85,35,60,560,Oui,6,3,37,147,2024-05-14 01:15:56.218533,2115.672,Ustensiles de cuisine,4
12027,37,1,65147,7,165.3,3,89,887,Oui,2,3,20,90,2023-08-11 01:15:56.218533,37397.34,GPS,7
88398,21,0,86997,6,479.21,28,74,9,Oui,2,3,78,88,2024-12-05 01:15:56.218533,97278.516,Soins visage,6
68999,32,1,62423,0,108.72,4,72,698,Oui,4,10,3,222,2025-02-22 01:15:56.218533,68074.332,Parfums,0
65622,69,0,28754,7,266.02,3,89,851,Oui,4,8,41,147,2025-02-15 01:15:56.218533,20123.172,Snacks,4
74053,54,0,110926,1,313.12,34,75,872,Non,7,8,48,221,2024-02-09 01:15:56.218533,132511.488,Vélos,1
78527,64,1,98632,0,181.64,17,60,375,Oui,6,2,29,272,2023-06-28 01:15:56.218533,42018.876,Jeux de société,1
16793,26,0,71227,8,260.6,35,66,677,Non,1,2,40,177,2023-07-04 01:15:56.218533,36490.44,Casque audio,4
9491,20,1,93779,6,485.62,8,87,219,Oui,8,6,49,266,2023-06-13 01:15:56.218533,98808.36,Parfums,4
61742,69,0,103519,7,133.62,25,82,817,Non,6,6,42,79,2025-02-25 01:15:56.218533,96790.524,Vélos,0
65472,31,0,71964,10,245.39,44,74,111,Non,8,3,11,149,2023-11-06 01:15:56.218533,24575.4,Téléphone,7
31135,36,0,111410,0,21.95,13,68,487,Oui,6,5,49,230,2023-12-20 01:15:56.218533,72990.936,Parfums,6
31599,47,1,53444,7,318.66,20,88,171,Non,7,10,55,65,2024-03-06 01:15:56.218533,24659.088,GPS,0
644,25,0,90769,0,310.61,42,98,40,Non,6,8,1,170,2024-05-14 01:15:56.218533,26131.2,Casque audio,2
61711,76,0,29312,6,22.13,39,95,326,Oui,10,2,60,117,2023-09-20 01:15:56.218533,4560.684,Ustensiles de cuisine,2
13722,30,1,69368,8,86.92,12,81,491,Non,6,2,43,140,2024-03-04 01:15:56.218533,69768.59999999999,Casque audio,0
42266,47,1,41821,4,74.67,38,84,172,Non,3,6,4,61,2025-03-15 01:15:56.218533,1149.0359999999998,Soins visage,2
6028,65,1,60164,2,344.04,27,89,901,Non,10,10,4,289,2025-03-14 01:15:56.218533,30712.008,Produits frais,1
38971,47,1,71898,9,25.51,45,65,390,Oui,2,8,10,199,2024-07-09 01:15:56.218533,17997.311999999998,Vélos,3
61320,61,0,22521,8,455.99,11,81,954,Oui,2,5,34,174,2023-09-22 01:15:56.218533,22954.74,Équipements de sport,1
53943,61,1,34489,0,347.63,14,97,614,Oui,7,4,92,189,2023-12-24 01:15:56.218533,5509.068,Ustensiles de cuisine,0
12426,65,1,115597,3,204.86,32,66,929,Non,2,6,61,110,2023-04-04 01:15:56.218533,107624.568,Boissons,3
27345,76,0,72433,10,27.98,28,94,446,Oui,5,5,74,285,2023-08-17 01:15:56.218533,10930.44,Accessoires voiture,3
99381,60,1,44128,8,66.5,47,77,112,Non,8,1,11,147,2024-08-14 01:15:56.218533,48842.172,Jeux de société,3
19811,54,0,91997,9,17.66,48,97,97,Oui,3,4,12,101,2023-10-18 01:15:56.218533,64112.076,Équipements de sport,5
23096,26,0,53654,0,236.1,4,97,928,Non,4,3,34,139,2024-03-10 01:15:56.218533,17235.192,Téléphone,3
28086,44,0,80131,0,200.43,1,87,202,Oui,0,10,14,244,2024-06-12 01:15:56.218533,84254.22,Soins visage,0
43911,47,0,111404,2,279.23,20,74,268,Oui,7,2,51,190,2024-07-27 01:15:56.218533,74245.188,Chaussures,10
72551,75,0,39987,4,287.17,10,100,729,Oui,8,8,99,145,2023-07-31 01:15:56.218533,46975.78799999999,Shampoing,2
51910,67,1,21116,5,321.02,45,79,176,Oui,8,1,69,256,2024-05-30 01:15:56.218533,20113.86,Vélos,1
99363,20,0,116976,6,289.97,18,68,486,Non,1,3,87,210,2023-09-12 01:15:56.218533,76266.0,Ustensiles de cuisine,1
74934,32,0,23697,4,287.56,31,100,866,Non,5,4,53,206,2025-03-25 01:15:56.218533,16489.716,Vêtements,3
50763,80,0,28117,0,177.63,13,62,145,Oui,2,7,71,293,2024-10-23 01:15:56.218533,8366.052,Accessoires,1
62033,76,0,47403,5,85.67,13,93,171,Oui,5,10,65,255,2024-04-21 01:15:56.218533,27692.124,Chaussures,2
16154,63,0,82328,2,221.29,45,94,139,Oui,2,5,67,243,2024-11-18 01:15:56.218533,98551.356,Chaussures,5
16476,76,0,80974,4,413.37,22,90,449,Oui,4,3,87,296,2023-11-22 01:15:56.218533,59954.81999999999,Vêtements,0
99407,33,0,76664,9,182.66,38,82,790,Oui,7,5,81,223,2024-11-23 01:15:56.218533,22917.948,Vélos,3
49667,39,1,109893,9,99.15,15,96,643,Oui,3,5,13,266,2023-08-07 01:15:56.218533,98186.928,Vêtements,1
78784,65,0,46168,8,167.49,13,66,618,Oui,7,8,81,110,2023-03-30 01:15:56.218533,49247.268,Soins visage,2
14722,80,0,90606,9,468.94,43,90,675,Non,8,9,37,50,2024-03-03 01:15:56.218533,50884.728,Shampoing,2
15190,22,0,62559,1,221.14,40,85,554,Oui,8,6,17,185,2023-10-26 01:15:56.218533,14164.752,Ordinateur,3
67139,25,0,47646,8,320.81,20,84,978,Oui,5,9,12,230,2024-12-27 01:15:56.218533,5767.104,Shampoing,2
4515,32,0,104654,7,193.9,15,69,283,Non,8,9,93,83,2025-02-02 01:15:56.218533,71193.756,Casque audio,4
12737,43,1,88682,9,81.11,4,64,122,Non,10,9,93,219,2024-01-17 01:15:56.218533,12542.736,Meubles,5
12695,23,0,99033,1,108.43,12,83,18,Non,2,8,62,76,2023-04-15 01:15:56.218533,436.92,Casque audio,2
84188,33,0,89743,6,256.67,48,92,638,Oui,5,1,1,282,2023-10-10 01:15:56.218533,98910.996,Accessoires,6
3253,54,0,115647,6,63.22,35,79,223,Oui,8,6,78,179,2023-08-14 01:15:56.218533,104432.244,Accessoires,3
77540,46,0,112784,10,430.94,49,79,266,Non,2,3,49,294,2023-07-11 01:15:56.218533,77234.256,Shampoing,6
91193,51,0,110044,10,129.16,36,76,531,Oui,5,8,64,64,2024-03-10 01:15:56.218533,17662.788,Linge de maison,3
13232,38,1,81813,3,437.61,39,100,53,Oui,10,1,3,51,2024-08-19 01:15:56.218533,96002.82,Vêtements,2
64357,59,0,61435,8,428.43,27,79,218,Non,7,4,2,69,2023-08-15 01:15:56.218533,17807.771999999997,Produits frais,7
48701,64,0,98544,8,123.36,16,66,975,Non,6,2,62,212,2024-10-07 01:15:56.218533,114526.38,Soins visage,0
3460,41,1,62003,5,219.02,25,65,572,Oui,8,3,71,116,2023-05-16 01:15:56.218533,33479.292,Linge de maison,4
48119,45,0,76262,7,278.12,3,92,644,Non,4,5,4,69,2024-05-07 01:15:56.218533,51125.63999999999,Jeux de société,6
66626,22,1,36874,6,384.98,2,93,594,Oui,8,6,61,248,2023-07-14 01:15:56.218533,21368.304,Produits frais,2
58905,35,1,55696,3,131.08,47,85,523,Oui,4,3,74,298,2023-06-05 01:15:56.218533,55729.104,Boissons,6
29126,49,1,19818,0,24.54,14,66,968,Oui,10,4,92,200,2023-10-30 01:15:56.218533,15320.28,GPS,3
45732,68,1,51392,1,379.7,11,75,736,Oui,0,3,38,214,2023-07-12 01:15:56.218533,52785.996,Accessoires,5
19427,74,1,96160,8,351.44,27,67,748,Oui,7,1,53,244,2023-12-15 01:15:56.218533,27754.644,Vélos,7
57135,20,0,66272,2,57.39,28,100,298,Oui,4,3,90,198,2024-12-19 01:15:56.218533,59865.648,Linge de maison,6
87537,77,1,15116,9,232.33,31,78,322,Non,9,8,8,64,2024-06-07 01:15:56.218533,17129.628,Ustensiles de cuisine,1
54913,28,0,68043,5,391.5,17,89,501,Oui,7,1,43,80,2023-12-11 01:15:56.218533,74359.332,Accessoires voiture,2
67737,28,0,39991,6,66.57,31,98,375,Oui,2,3,67,121,2024-03-18 01:15:56.218533,46997.42399999999,Vêtements,3
79245,48,1,112280,10,270.97,30,83,679,Non,9,8,4,284,2024-02-24 01:15:56.218533,62128.212,GPS,2
14833,31,1,62234,9,393.55,37,89,155,Non,6,7,2,157,2023-11-20 01:15:56.218533,1232.076,GPS,1
24714,36,0,60350,9,378.35,21,60,477,Oui,6,7,40,266,2024-03-05 01:15:56.218533,1985.088,Vêtements,1
34055,35,0,95748,7,199.59,13,81,184,Oui,6,4,99,188,2024-04-15 01:15:56.218533,78499.824,Jeux de société,6
89256,53,0,106621,8,210.11,33,72,126,Oui,7,10,9,189,2024-12-04 01:15:56.218533,58197.48,Téléphone,1
15753,58,0,76194,8,213.0,9,92,549,Oui,8,10,74,66,2024-10-05 01:15:56.218533,8234.916,Produits frais,4
18889,75,1,68107,7,424.16,32,61,158,Oui,0,1,17,75,2024-04-27 01:15:56.218533,55038.24,Ordinateur,6
88710,46,0,78898,6,24.89,46,77,88,Non,3,8,83,140,2024-02-08 01:15:56.218533,66448.164,Vêtements,6
42247,42,1,112427,9,24.13,43,97,834,Oui,5,1,80,53,2024-06-29 01:15:56.218533,96487.884,Casque audio,2
41002,78,0,81347,4,250.1,32,75,91,Oui,5,2,68,275,2023-10-29 01:15:56.218533,12559.044,Produits frais,2
75654,18,1,101057,10,418.89,39,98,193,Oui,3,8,6,192,2024-06-26 01:15:56.218533,12171.924,Jeux de société,3
26286,63,0,110748,10,402.38,48,90,64,Non,0,4,22,172,2024-12-20 01:15:56.218533,70914.81599999999,Soins visage,1
3891,74,0,63104,0,379.28,32,60,339,Non,10,8,93,271,2024-07-05 01:15:56.218533,45320.88,Vélos,2
52709,37,1,64313,9,439.58,18,64,734,Non,0,6,66,152,2024-08-20 01:15:56.218533,58396.704,Boissons,4
76012,39,1,25140,6,396.07,46,92,585,Oui,10,7,91,137,2024-05-26 01:15:56.218533,3794.88,GPS,4
34304,30,0,49623,5,121.21,37,93,356,Oui,1,3,38,155,2025-03-09 01:15:56.218533,47108.304,GPS,1
96583,67,1,75048,6,258.87,39,92,478,Non,8,2,89,55,2023-04-30 01:15:56.218533,23770.416,Téléphone,6
62846,26,0,47514,8,39.1,11,99,496,Oui,3,8,32,271,2024-07-15 01:15:56.218533,5986.320000000001,Chaussures,0
36656,19,0,109390,10,216.63,46,88,819,Non,6,6,46,278,2023-07-21 01:15:56.218533,75785.112,Téléphone,0
12774,60,1,78747,0,462.51,47,97,57,Oui,9,9,22,58,2023-06-01 01:15:56.218533,52546.464,Accessoires,1
76223,48,0,119022,5,30.34,40,94,508,Non,10,8,34,187,2024-11-29 01:15:56.218533,106205.91599999998,Casque audio,3
46770,72,1,67183,4,336.76,13,98,886,Oui,10,5,42,243,2024-01-16 01:15:56.218533,43668.612,Ustensiles de cuisine,7
24558,62,0,74371,3,10.99,8,92,784,Oui,5,3,30,237,2024-04-25 01:15:56.218533,46932.36,Boissons,5
4430,40,0,36235,4,461.59,22,65,888,Oui,1,7,89,212,2024-10-27 01:15:56.218533,26426.136,Accessoires voiture,4
44184,48,0,55169,2,185.24,43,72,541,Non,4,7,8,84,2023-12-04 01:15:56.218533,64917.096,Soins visage,0
64465,39,1,109653,7,343.16,17,71,493,Oui,7,9,31,214,2024-06-24 01:15:56.218533,3146.304,Téléphone,0
78098,77,1,104402,3,181.66,13,79,371,Oui,4,5,11,234,2024-05-26 01:15:56.218533,34126.32,Shampoing,10
9534,45,0,51603,2,371.16,49,81,487,Oui,5,10,76,172,2023-05-10 01:15:56.218533,48863.412,Parfums,2
28630,65,1,104969,5,100.14,15,78,740,Oui,6,2,7,97,2023-11-05 01:15:56.218533,20363.352,Trottinette électrique,4
28521,31,0,63489,5,467.08,28,81,975,Oui,2,5,95,102,2024-01-23 01:15:56.218533,10907.232,Parfums,2
43161,57,1,57951,6,330.34,10,97,662,Oui,8,5,4,177,2023-06-30 01:15:56.218533,48272.844000000005,Ordinateur,3
